ID,Nombre,Edad,Género,Ciudad,Comentario,Categoría del problema,Nivel de urgencia,Fecha del reporte,Acceso a internet,Atención previa del gobierno,Zona rural,Categoría detectada,Categoría final,Urgencia_num
9115,Sofía,16.0,M,Bucaramanga,las basuras no se recogen a tiempo.,Medio Ambiente,No urgente,2024-03-30,1,0,0,,Medio Ambiente,1
9116,Camilo,59.0,F,Barranquilla,la contaminación del río está aumentando.,Medio Ambiente,Urgente,2024-06-27,1,1,1,Medio Ambiente,Medio Ambiente,1
9118,Carlos,45.0,F,Bucaramanga,la contaminación del río está aumentando.,Salud,No urgente,2023-03-15,1,0,1,Medio Ambiente,Medio Ambiente,1
9119,Laura,32.0,Otro,Pereira,falta agua potable en varias casas.,Educación,Urgente,2023-10-06,0,0,1,Medio Ambiente,Medio Ambiente,1
9120,Valentina,71.0,F,Bogotá,falta agua potable en varias casas.,Educación,No urgente,2024-02-21,1,0,1,Medio Ambiente,Medio Ambiente,1
9121,Sofía,45.0,F,Bucaramanga,hay problemas con la recolección de basura.,Salud,No urgente,2023-12-14,0,0,1,Medio Ambiente,Medio Ambiente,1
9125,Carlos,33.0,M,Cúcuta,hay problemas con la recolección de basura.,Salud,Urgente,2023-01-07,0,0,0,Medio Ambiente,Medio Ambiente,1
9129,Juan,57.0,M,Pereira,falta agua potable en varias casas.,Medio Ambiente,No urgente,2024-03-10,0,0,1,Medio Ambiente,Medio Ambiente,1
9134,Carlos,48.0,F,Bucaramanga,hay problemas con la recolección de basura.,Medio Ambiente,No urgente,2024-02-16,1,0,0,Medio Ambiente,Medio Ambiente,1
9136,Laura,59.0,M,Cali,la contaminación del río está aumentando.,Salud,No urgente,2023-11-02,1,0,1,Medio Ambiente,Medio Ambiente,1
9138,Valentina,44.0,Otro,Medellín,necesitamos más acceso a internet en la zona.,Medio Ambiente,Urgente,2024-01-15,0,0,1,,Medio Ambiente,0
9141,Ana,76.0,M,Medellín,las basuras no se recogen a tiempo.,Medio Ambiente,Urgente,2023-01-18,1,0,1,,Medio Ambiente,1
9142,Valentina,51.0,M,Pereira,no tenemos centros culturales ni bibliotecas.,Medio Ambiente,Urgente,2024-05-27,1,0,0,,Medio Ambiente,1
9146,Sofía,48.0,Otro,Manizales,no hay suficientes escuelas públicas.,Medio Ambiente,No urgente,2023-07-23,1,0,1,,Medio Ambiente,1
9148,Laura,51.0,M,Cali,falta agua potable en varias casas.,Medio Ambiente,No urgente,2024-05-19,0,1,0,Medio Ambiente,Medio Ambiente,1
9149,Pedro,22.0,Otro,Medellín,las basuras no se recogen a tiempo.,Medio Ambiente,No urgente,2024-02-29,1,0,1,,Medio Ambiente,1
9150,Laura,54.0,F,Manizales,hay problemas con la recolección de basura.,Educación,No urgente,2023-05-07,0,1,0,Medio Ambiente,Medio Ambiente,1
9151,Juan,23.0,Otro,Bucaramanga,falta agua potable en varias casas.,Salud,Urgente,2023-06-09,0,0,0,Medio Ambiente,Medio Ambiente,1
9153,Juan,59.0,M,Cúcuta,falta agua potable en varias casas.,Medio Ambiente,No urgente,2024-06-24,1,1,0,Medio Ambiente,Medio Ambiente,1
9154,Ana,48.0,F,Bucaramanga,la contaminación del río está aumentando.,Salud,No urgente,2024-04-20,0,0,1,Medio Ambiente,Medio Ambiente,1
9155,Jorge,56.0,F,Medellín,no tenemos centros culturales ni bibliotecas.,Medio Ambiente,Urgente,2024-02-15,1,0,0,,Medio Ambiente,1
9157,Juan,64.0,Otro,Santa Marta,la contaminación del río está aumentando.,Medio Ambiente,Urgente,2023-09-19,1,0,1,Medio Ambiente,Medio Ambiente,1
9161,Sofía,46.0,Otro,Santa Marta,falta agua potable en varias casas.,Medio Ambiente,No urgente,2023-09-09,0,0,0,Medio Ambiente,Medio Ambiente,1
9162,Valentina,43.0,M,Cali,no hay suficientes escuelas públicas.,Medio Ambiente,Urgente,2023-10-11,1,0,0,,Medio Ambiente,1
9163,Sofía,23.0,Otro,Medellín,falta agua potable en varias casas.,Educación,No urgente,2024-04-24,1,1,1,Medio Ambiente,Medio Ambiente,1
9170,Valentina,64.0,M,Bucaramanga,la contaminación del río está aumentando.,Educación,No urgente,2024-03-25,0,1,0,Medio Ambiente,Medio Ambiente,1
9171,Valentina,15.0,M,Medellín,falta agua potable en varias casas.,Salud,Urgente,2023-08-13,0,0,0,Medio Ambiente,Medio Ambiente,1
9174,Carlos,60.0,Otro,Cartagena,hay problemas con la recolección de basura.,Salud,No urgente,2023-10-26,1,1,1,Medio Ambiente,Medio Ambiente,1
9176,Ana,31.0,M,Bogotá,la contaminación del río está aumentando.,Salud,Urgente,2023-11-13,0,1,1,Medio Ambiente,Medio Ambiente,1
9178,Carlos,48.0,F,Cartagena,la contaminación del río está aumentando.,Educación,No urgente,2023-01-05,0,1,0,Medio Ambiente,Medio Ambiente,1
9181,Valentina,18.0,F,Santa Marta,necesitamos más acceso a internet en la zona.,Medio Ambiente,No urgente,2024-11-26,0,0,1,,Medio Ambiente,0
9182,Carlos,76.0,F,Medellín,hay problemas con la recolección de basura.,Medio Ambiente,No urgente,2023-12-18,0,0,1,Medio Ambiente,Medio Ambiente,1
9183,Juan,31.0,M,Bucaramanga,la contaminación del río está aumentando.,Salud,Urgente,2024-11-30,1,0,1,Medio Ambiente,Medio Ambiente,1
9188,Ana,50.0,Otro,Cartagena,hay problemas con la recolección de basura.,Educación,No urgente,2024-05-14,1,0,1,Medio Ambiente,Medio Ambiente,1
9191,Jorge,48.0,M,Barranquilla,la contaminación del río está aumentando.,Salud,No urgente,2023-02-10,0,1,0,Medio Ambiente,Medio Ambiente,1
9192,Camilo,55.0,M,Barranquilla,la contaminación del río está aumentando.,Educación,Urgente,2024-10-26,0,0,1,Medio Ambiente,Medio Ambiente,1
9193,María,58.0,F,Pereira,necesitamos más acceso a internet en la zona.,Medio Ambiente,No urgente,2024-03-02,1,0,0,,Medio Ambiente,0
9195,Valentina,68.0,F,Manizales,necesitamos más acceso a internet en la zona.,Medio Ambiente,Urgente,2024-01-09,1,0,0,,Medio Ambiente,0
9196,Ana,27.0,Otro,Pereira,hay problemas con la recolección de basura.,Salud,Urgente,2024-08-11,0,0,0,Medio Ambiente,Medio Ambiente,1
9197,María,31.0,Otro,Bucaramanga,falta agua potable en varias casas.,Educación,No urgente,2023-04-23,1,1,1,Medio Ambiente,Medio Ambiente,1
9200,María,60.0,M,Medellín,las calles están muy oscuras y peligrosas.,Medio Ambiente,No urgente,2023-09-26,0,0,1,,Medio Ambiente,1
9201,Jorge,36.0,F,Cali,la contaminación del río está aumentando.,Salud,No urgente,2024-03-25,0,0,0,Medio Ambiente,Medio Ambiente,1
9202,Camilo,39.0,F,Bucaramanga,necesitamos más acceso a internet en la zona.,Medio Ambiente,Urgente,2023-05-04,1,1,1,,Medio Ambiente,0
9205,Carlos,17.0,M,Cúcuta,falta agua potable en varias casas.,Medio Ambiente,No urgente,2023-04-23,0,1,1,Medio Ambiente,Medio Ambiente,1
9207,Pedro,39.0,F,Bogotá,hay problemas con la recolección de basura.,Educación,Urgente,2024-11-16,0,1,1,Medio Ambiente,Medio Ambiente,1
9210,Carlos,70.0,Otro,Pereira,la contaminación del río está aumentando.,Medio Ambiente,Urgente,2024-06-22,0,0,0,Medio Ambiente,Medio Ambiente,1
9212,Juan,41.0,F,Medellín,hay problemas con la recolección de basura.,Medio Ambiente,No urgente,2023-01-12,1,0,1,Medio Ambiente,Medio Ambiente,1
9214,Laura,80.0,F,Bogotá,necesitamos más acceso a internet en la zona.,Medio Ambiente,Urgente,2024-09-02,0,0,1,,Medio Ambiente,0
9218,Valentina,67.0,F,Manizales,falta agua potable en varias casas.,Medio Ambiente,No urgente,2024-04-07,0,0,0,Medio Ambiente,Medio Ambiente,1
9221,Ana,31.0,F,Cúcuta,necesitamos más acceso a internet en la zona.,Medio Ambiente,Urgente,2024-02-20,1,1,1,,Medio Ambiente,0
9223,Valentina,69.0,M,Medellín,hay problemas con la recolección de basura.,Medio Ambiente,Urgente,2024-09-21,1,0,1,Medio Ambiente,Medio Ambiente,1
9233,Carlos,46.0,Otro,Bogotá,necesitamos más acceso a internet en la zona.,Medio Ambiente,Urgente,2024-04-24,0,1,1,,Medio Ambiente,0
9234,Ana,48.0,Otro,Santa Marta,la contaminación del río está aumentando.,Educación,Urgente,2024-10-29,1,0,1,Medio Ambiente,Medio Ambiente,1
9239,Sofía,23.0,Otro,Barranquilla,hay problemas con la recolección de basura.,Seguridad,No urgente,2023-07-04,0,1,0,Medio Ambiente,Medio Ambiente,1
9248,Jorge,73.0,F,Cúcuta,hay problemas con la recolección de basura.,Educación,Urgente,2023-02-10,0,0,1,Medio Ambiente,Medio Ambiente,1
9254,Pedro,78.0,M,Cartagena,falta agua potable en varias casas.,Medio Ambiente,No urgente,2023-06-30,1,0,0,Medio Ambiente,Medio Ambiente,1
9256,Pedro,43.0,F,Medellín,hay problemas con la recolección de basura.,Medio Ambiente,No urgente,2024-03-01,1,1,0,Medio Ambiente,Medio Ambiente,1
9260,Sofía,66.0,F,Barranquilla,la contaminación del río está aumentando.,Salud,No urgente,2023-10-13,1,1,0,Medio Ambiente,Medio Ambiente,1
9261,Juan,62.0,Otro,Manizales,no hay suficientes escuelas públicas.,Medio Ambiente,Urgente,2023-08-01,0,0,0,,Medio Ambiente,1
9262,Pedro,53.0,M,Bogotá,la contaminación del río está aumentando.,Medio Ambiente,Urgente,2024-02-11,1,0,1,Medio Ambiente,Medio Ambiente,1
9264,Carlos,41.0,Otro,Medellín,la contaminación del río está aumentando.,Salud,No urgente,2023-12-05,0,1,0,Medio Ambiente,Medio Ambiente,1
9267,Juan,23.0,Otro,Cúcuta,la contaminación del río está aumentando.,Educación,Urgente,2024-04-22,0,0,0,Medio Ambiente,Medio Ambiente,1
9277,Pedro,58.0,M,Barranquilla,hay problemas con la recolección de basura.,Medio Ambiente,No urgente,2023-10-14,1,0,1,Medio Ambiente,Medio Ambiente,1
9282,María,54.0,M,Santa Marta,necesitamos más acceso a internet en la zona.,Medio Ambiente,No urgente,2024-03-13,1,0,1,,Medio Ambiente,0
9283,Jorge,56.0,Otro,Medellín,las calles están muy oscuras y peligrosas.,Medio Ambiente,Urgente,2024-04-17,1,1,0,,Medio Ambiente,1
9285,Carlos,49.0,F,Santa Marta,la contaminación del río está aumentando.,Seguridad,Urgente,2024-03-26,1,0,0,Medio Ambiente,Medio Ambiente,1
9287,Jorge,48.0,M,Barranquilla,la contaminación del río está aumentando.,Educación,No urgente,2023-09-22,1,0,1,Medio Ambiente,Medio Ambiente,1
9295,María,39.0,F,Medellín,hay problemas con la recolección de basura.,Seguridad,Urgente,2023-04-05,0,0,1,Medio Ambiente,Medio Ambiente,1
9297,Ana,43.0,F,Bucaramanga,las basuras no se recogen a tiempo.,Medio Ambiente,No urgente,2023-11-28,1,0,0,,Medio Ambiente,1
9301,María,25.0,F,Manizales,no hay suficientes escuelas públicas.,Medio Ambiente,Urgente,2024-06-03,1,1,1,,Medio Ambiente,1
9303,María,32.0,M,Cartagena,las basuras no se recogen a tiempo.,Medio Ambiente,Urgente,2023-04-30,1,0,1,,Medio Ambiente,1
9305,Laura,20.0,M,Medellín,la contaminación del río está aumentando.,Educación,Urgente,2023-06-23,1,1,1,Medio Ambiente,Medio Ambiente,1
9306,Sofía,80.0,Otro,Santa Marta,falta agua potable en varias casas.,Salud,Urgente,2024-03-22,0,0,1,Medio Ambiente,Medio Ambiente,1
9307,Sofía,18.0,M,Santa Marta,falta agua potable en varias casas.,Seguridad,Urgente,2023-01-04,1,1,1,Medio Ambiente,Medio Ambiente,1
9311,Ana,20.0,M,Cúcuta,hay problemas con la recolección de basura.,Educación,Urgente,2024-04-28,0,0,1,Medio Ambiente,Medio Ambiente,1
9313,Ana,18.0,Otro,Barranquilla,necesitamos más acceso a internet en la zona.,Medio Ambiente,No urgente,2024-09-12,0,1,0,,Medio Ambiente,0
9315,Valentina,33.0,F,Bucaramanga,la contaminación del río está aumentando.,Salud,No urgente,2023-03-18,1,0,1,Medio Ambiente,Medio Ambiente,1
9316,Valentina,60.0,F,Bogotá,la contaminación del río está aumentando.,Salud,No urgente,2023-11-26,1,1,0,Medio Ambiente,Medio Ambiente,1
9319,Pedro,62.0,Otro,Bogotá,hay problemas con la recolección de basura.,Medio Ambiente,Urgente,2024-11-08,0,1,1,Medio Ambiente,Medio Ambiente,1
9320,Valentina,48.0,M,Bucaramanga,las calles están muy oscuras y peligrosas.,Medio Ambiente,Urgente,2024-01-07,1,1,1,,Medio Ambiente,1
9321,Jorge,26.0,F,Santa Marta,la contaminación del río está aumentando.,Salud,Urgente,2023-01-22,0,1,1,Medio Ambiente,Medio Ambiente,1
9322,Valentina,34.0,Otro,Bogotá,hay problemas con la recolección de basura.,Educación,No urgente,2024-10-02,0,0,1,Medio Ambiente,Medio Ambiente,1
9323,Pedro,47.0,M,Bucaramanga,falta agua potable en varias casas.,Seguridad,Urgente,2024-11-13,0,0,1,Medio Ambiente,Medio Ambiente,1
9326,Juan,25.0,M,Santa Marta,las calles están muy oscuras y peligrosas.,Medio Ambiente,No urgente,2023-10-08,0,1,0,,Medio Ambiente,1
9327,Ana,73.0,M,Bucaramanga,no tenemos centros culturales ni bibliotecas.,Medio Ambiente,No urgente,2023-03-27,0,1,1,,Medio Ambiente,1
9329,Jorge,59.0,M,Cali,las basuras no se recogen a tiempo.,Medio Ambiente,No urgente,2023-08-31,0,0,0,,Medio Ambiente,1
9332,Valentina,16.0,F,Cali,hay problemas con la recolección de basura.,Seguridad,Urgente,2023-07-15,0,0,0,Medio Ambiente,Medio Ambiente,1
9338,Carlos,55.0,Otro,Pereira,hay problemas con la recolección de basura.,Medio Ambiente,No urgente,2023-09-21,0,0,1,Medio Ambiente,Medio Ambiente,1
9341,Sofía,17.0,F,Santa Marta,falta agua potable en varias casas.,Seguridad,Urgente,2023-08-22,1,1,1,Medio Ambiente,Medio Ambiente,1
9345,Carlos,60.0,F,Pereira,hay problemas con la recolección de basura.,Salud,No urgente,2024-05-25,0,1,0,Medio Ambiente,Medio Ambiente,1
9346,Carlos,44.0,Otro,Medellín,falta agua potable en varias casas.,Seguridad,Urgente,2024-09-29,1,0,1,Medio Ambiente,Medio Ambiente,1
9351,Valentina,66.0,F,Manizales,falta agua potable en varias casas.,Educación,No urgente,2023-08-26,1,1,1,Medio Ambiente,Medio Ambiente,1
9353,Juan,35.0,Otro,Barranquilla,hay problemas con la recolección de basura.,Medio Ambiente,No urgente,2024-01-22,0,1,0,Medio Ambiente,Medio Ambiente,1
9356,Juan,53.0,M,Medellín,la contaminación del río está aumentando.,Seguridad,No urgente,2023-09-01,0,0,1,Medio Ambiente,Medio Ambiente,1
9357,Carlos,48.0,F,Cali,hay problemas con la recolección de basura.,Salud,No urgente,2023-08-08,1,1,1,Medio Ambiente,Medio Ambiente,1
9362,Ana,55.0,F,Medellín,hay problemas con la recolección de basura.,Seguridad,No urgente,2024-06-02,0,1,1,Medio Ambiente,Medio Ambiente,1
9363,Laura,78.0,F,Cartagena,no tenemos centros culturales ni bibliotecas.,Medio Ambiente,No urgente,2023-02-26,0,1,0,,Medio Ambiente,1
9370,Valentina,26.0,F,Cúcuta,las basuras no se recogen a tiempo.,Medio Ambiente,Urgente,2023-06-29,1,1,0,,Medio Ambiente,1
9373,Sofía,40.0,Otro,Manizales,necesitamos más acceso a internet en la zona.,Medio Ambiente,No urgente,2024-03-19,1,1,0,,Medio Ambiente,0
9378,Laura,34.0,F,Bogotá,las basuras no se recogen a tiempo.,Medio Ambiente,No urgente,2024-03-28,0,0,1,,Medio Ambiente,1
9383,Valentina,26.0,F,Cúcuta,la contaminación del río está aumentando.,Medio Ambiente,No urgente,2024-01-04,1,1,1,Medio Ambiente,Medio Ambiente,1
9385,Sofía,61.0,Otro,Cartagena,no hay suficientes escuelas públicas.,Medio Ambiente,Urgente,2023-06-05,0,0,0,,Medio Ambiente,1
9388,Camilo,74.0,M,Cartagena,hay problemas con la recolección de basura.,Educación,Urgente,2024-02-09,0,1,1,Medio Ambiente,Medio Ambiente,1
9392,Sofía,48.0,M,Bucaramanga,no tenemos centros culturales ni bibliotecas.,Medio Ambiente,Urgente,2023-06-05,1,1,1,,Medio Ambiente,1
9398,Valentina,60.0,Otro,Cúcuta,no tenemos centros culturales ni bibliotecas.,Medio Ambiente,No urgente,2024-01-26,0,0,1,,Medio Ambiente,1
9401,Ana,32.0,Otro,Cali,las basuras no se recogen a tiempo.,Medio Ambiente,Urgente,2023-12-03,0,1,0,,Medio Ambiente,1
9402,Pedro,37.0,M,Medellín,no hay suficientes escuelas públicas.,Medio Ambiente,Urgente,2023-08-04,1,1,0,,Medio Ambiente,1
9406,Pedro,62.0,M,Barranquilla,hay problemas con la recolección de basura.,Salud,No urgente,2023-01-15,0,1,0,Medio Ambiente,Medio Ambiente,1
9407,Carlos,57.0,F,Barranquilla,las calles están muy oscuras y peligrosas.,Medio Ambiente,Urgente,2023-08-08,0,1,1,,Medio Ambiente,1
9409,Juan,39.0,M,Cúcuta,falta agua potable en varias casas.,Seguridad,No urgente,2024-02-22,0,1,1,Medio Ambiente,Medio Ambiente,1
9414,Jorge,59.0,Otro,Medellín,las basuras no se recogen a tiempo.,Medio Ambiente,No urgente,2024-08-30,1,0,0,,Medio Ambiente,1
9421,María,77.0,Otro,Barranquilla,las basuras no se recogen a tiempo.,Medio Ambiente,Urgente,2024-03-11,1,0,0,,Medio Ambiente,1
9425,Juan,64.0,F,Santa Marta,la contaminación del río está aumentando.,Educación,Urgente,2023-01-06,0,1,1,Medio Ambiente,Medio Ambiente,1
9426,María,20.0,F,Pereira,la contaminación del río está aumentando.,Educación,No urgente,2023-12-12,1,0,1,Medio Ambiente,Medio Ambiente,1
9428,Carlos,58.0,M,Medellín,la contaminación del río está aumentando.,Seguridad,No urgente,2024-08-03,0,0,0,Medio Ambiente,Medio Ambiente,1
9437,María,48.0,M,Cartagena,falta agua potable en varias casas.,Salud,Urgente,2023-04-20,0,1,0,Medio Ambiente,Medio Ambiente,1
9438,Jorge,24.0,F,Medellín,falta agua potable en varias casas.,Educación,Urgente,2024-06-26,0,1,0,Medio Ambiente,Medio Ambiente,1
9441,Juan,79.0,M,Pereira,la contaminación del río está aumentando.,Educación,No urgente,2023-07-24,1,1,1,Medio Ambiente,Medio Ambiente,1
9443,Jorge,48.0,F,Cartagena,la contaminación del río está aumentando.,Salud,Urgente,2023-12-21,0,0,0,Medio Ambiente,Medio Ambiente,1
9445,Ana,75.0,M,Bucaramanga,necesitamos más acceso a internet en la zona.,Medio Ambiente,Urgente,2023-01-05,0,1,1,,Medio Ambiente,0
9447,Juan,72.0,M,Pereira,no tenemos centros culturales ni bibliotecas.,Medio Ambiente,No urgente,2023-10-02,1,0,1,,Medio Ambiente,1
9448,Jorge,31.0,F,Pereira,las basuras no se recogen a tiempo.,Medio Ambiente,Urgente,2023-11-16,0,0,0,,Medio Ambiente,1
9449,Juan,46.0,F,Pereira,no hay suficientes escuelas públicas.,Medio Ambiente,No urgente,2024-01-20,0,0,1,,Medio Ambiente,1
9452,Jorge,73.0,M,Pereira,falta agua potable en varias casas.,Salud,No urgente,2024-07-10,1,1,1,Medio Ambiente,Medio Ambiente,1
9453,Ana,41.0,Otro,Barranquilla,las calles están muy oscuras y peligrosas.,Medio Ambiente,No urgente,2023-03-05,1,1,0,,Medio Ambiente,1
9454,María,79.0,F,Cali,falta agua potable en varias casas.,Salud,Urgente,2024-04-04,1,0,1,Medio Ambiente,Medio Ambiente,1
9457,Laura,61.0,M,Santa Marta,la contaminación del río está aumentando.,Salud,No urgente,2023-08-06,1,1,1,Medio Ambiente,Medio Ambiente,1
9459,Juan,55.0,M,Barranquilla,hay problemas con la recolección de basura.,Salud,Urgente,2023-06-19,1,0,1,Medio Ambiente,Medio Ambiente,1
9460,Laura,48.0,Otro,Cartagena,hay problemas con la recolección de basura.,Salud,Urgente,2023-01-03,0,1,0,Medio Ambiente,Medio Ambiente,1
9461,Laura,69.0,F,Pereira,la contaminación del río está aumentando.,Educación,No urgente,2024-08-17,0,0,0,Medio Ambiente,Medio Ambiente,1
9463,Sofía,28.0,M,Barranquilla,la contaminación del río está aumentando.,Educación,No urgente,2024-07-25,1,1,0,Medio Ambiente,Medio Ambiente,1
9467,Carlos,16.0,Otro,Cartagena,hay problemas con la recolección de basura.,Salud,Urgente,2023-03-30,1,0,1,Medio Ambiente,Medio Ambiente,1
9471,Camilo,25.0,M,Barranquilla,la contaminación del río está aumentando.,Salud,No urgente,2024-10-12,0,0,0,Medio Ambiente,Medio Ambiente,1
9473,Pedro,37.0,F,Cartagena,falta agua potable en varias casas.,Salud,Urgente,2023-06-20,0,0,1,Medio Ambiente,Medio Ambiente,1
9474,Sofía,50.0,Otro,Cartagena,las basuras no se recogen a tiempo.,Medio Ambiente,No urgente,2024-05-26,0,1,0,,Medio Ambiente,1
9479,Jorge,35.0,M,Medellín,la contaminación del río está aumentando.,Salud,Urgente,2023-01-09,0,0,0,Medio Ambiente,Medio Ambiente,1
9480,Laura,40.0,M,Manizales,la contaminación del río está aumentando.,Salud,No urgente,2024-01-03,1,1,0,Medio Ambiente,Medio Ambiente,1
9481,Ana,15.0,F,Medellín,hay problemas con la recolección de basura.,Seguridad,No urgente,2023-09-14,0,1,0,Medio Ambiente,Medio Ambiente,1
9485,María,80.0,F,Cali,necesitamos más acceso a internet en la zona.,Medio Ambiente,Urgente,2024-04-03,0,1,0,,Medio Ambiente,0
9490,Pedro,37.0,Otro,Bogotá,falta agua potable en varias casas.,Medio Ambiente,No urgente,2023-06-07,0,1,1,Medio Ambiente,Medio Ambiente,1
9493,Ana,78.0,Otro,Santa Marta,hay problemas con la recolección de basura.,Salud,No urgente,2023-11-18,0,1,1,Medio Ambiente,Medio Ambiente,1
9496,Ana,34.0,F,Cartagena,hay problemas con la recolección de basura.,Educación,Urgente,2023-05-09,0,0,1,Medio Ambiente,Medio Ambiente,1
9497,Sofía,27.0,F,Pereira,no hay suficientes escuelas públicas.,Medio Ambiente,No urgente,2023-03-29,1,1,0,,Medio Ambiente,1
9498,Laura,35.0,M,Cartagena,la contaminación del río está aumentando.,Educación,Urgente,2023-12-17,1,0,1,Medio Ambiente,Medio Ambiente,1
9501,Carlos,25.0,F,Cartagena,hay problemas con la recolección de basura.,Educación,Urgente,2023-04-20,1,1,1,Medio Ambiente,Medio Ambiente,1
9503,Jorge,77.0,M,Bucaramanga,hay problemas con la recolección de basura.,Medio Ambiente,No urgente,2023-03-20,0,0,1,Medio Ambiente,Medio Ambiente,1
9507,Carlos,43.0,F,Barranquilla,la contaminación del río está aumentando.,Medio Ambiente,No urgente,2024-06-10,0,0,0,Medio Ambiente,Medio Ambiente,1
9509,Sofía,74.0,M,Santa Marta,las calles están muy oscuras y peligrosas.,Medio Ambiente,Urgente,2023-05-08,0,0,0,,Medio Ambiente,1
9512,Valentina,77.0,Otro,Bogotá,falta agua potable en varias casas.,Educación,Urgente,2023-01-20,1,1,1,Medio Ambiente,Medio Ambiente,1
9514,Sofía,79.0,F,Pereira,falta agua potable en varias casas.,Medio Ambiente,Urgente,2023-06-13,0,0,0,Medio Ambiente,Medio Ambiente,1
